video_game_key,title,genre,platform,publisher,year
516,bioshock,shooter,x360,take-two interactive,2007
517,madden nfl 10,sports,x360,electronic arts,2009
518,medal of honor,shooter,ps3,electronic arts,2010
519,wwe smackdown! vs. raw,fighting,ps2,thq,2002
520,metroid prime,shooter,gc,nintendo,2002
521,finding nemo,action,gba,thq,2003
522,myst,adventure,pc,red orb,1994
523,need for speed: hot pursuit,racing,ps3,electronic arts,2010
524,imagine: fashion designer,simulation,ds,ubisoft,2007
525,wwe smackdown! here comes the pain,fighting,ps2,thq,2003
526,star wars: the force unleashed,action,x360,lucasarts,2008
527,yoshi's island ds,platform,ds,nintendo,2006
528,hot shots golf,sports,ps,sony computer entertainment,1997
529,killzone 3,shooter,ps3,sony computer entertainment,2011
530,a bug's life,platform,ps,sony computer entertainment,1998
531,wwf smackdown! just bring it,fighting,ps2,thq,2001
532,dragon quest v: tenkuu no hanayome,role-playing,snes,enix corporation,1992
533,mortal kombat trilogy,fighting,ps,gt interactive,1996
534,battlefield 3,shooter,pc,electronic arts,2011
535,nba street,sports,ps2,electronic arts,2001
536,professor layton and the last specter,puzzle,ds,nintendo,2009
537,monster hunter tri,role-playing,3ds,nintendo,2011
538,jak ii,platform,ps2,sony computer entertainment,2003
539,infamous: second son,action,ps4,sony computer entertainment,2014
540,ratchet & clank: going commando,platform,ps2,sony computer entertainment,2003
541,tekken 6,fighting,ps3,namco bandai games,2009
542,the sims,simulation,ps2,electronic arts,2003
543,sonic and the secret rings,platform,wii,sega,2007
544,saints row: the third,action,x360,thq,2011
545,missile command,shooter,2600,atari,1980
546,mario paint,misc,snes,nintendo,1992
547,assassin's creed iv: black flag,action,ps4,ubisoft,2013
548,pokémon stadium 2,strategy,n64,nintendo,2000
549,metroid,action,nes,nintendo,1986
550,l.a. noire,adventure,x360,take-two interactive,2011
551,call of duty 3,shooter,x360,activision,2006
552,the legend of zelda: a link to the past,action,gba,nintendo,2002
553,onimusha: warlords,action,ps2,virgin interactive,2001
554,mortal kombat x,fighting,ps4,warner bros. interactive entertainment,2015
555,mario party,misc,n64,nintendo,1998
556,madden nfl 12,sports,x360,electronic arts,2011
557,lego star wars ii: the original trilogy,action,ps2,lucasarts,2006
558,madden nfl 11,sports,x360,electronic arts,2010
559,mario vs. donkey kong: mini-land mayhem!,puzzle,ds,nintendo,2010
560,skate 3,sports,x360,electronic arts,2010
561,burnout 3: takedown,racing,ps2,electronic arts,2004
562,yokai watch 2 shinuchi,role-playing,3ds,level 5,2014
563,need for speed: shift,racing,ps3,electronic arts,2009
564,final fantasy xiii-2,role-playing,ps3,square enix,2011
565,mortal kombat,fighting,gen,arena entertainment,1992
566,call of duty 2: big red one,shooter,ps2,activision,2005
567,guitar hero: world tour,misc,x360,activision,2008
568,medal of honor,shooter,ps,electronic arts,1998
569,fable,role-playing,xb,microsoft game studios,2004
570,hannah montana,action,ds,disney interactive studios,2006
571,tom clancy's splinter cell,action,ps2,ubisoft,2003
572,skylanders giants,action,wii,activision,2012
573,medal of honor heroes,shooter,psp,electronic arts,2006
574,super mario bros.: the lost levels,platform,nes,nintendo,1986
575,star wars: shadows of the empire,action,n64,nintendo,1996
576,lego star wars: the complete saga,action,x360,lucasarts,2007
577,midnight club: street racing,racing,ps2,take-two interactive,2000
578,pac-man: adventures in time,fighting,psp,sony computer entertainment,2006
579,halo wars,strategy,x360,microsoft game studios,2009
580,god of war collection,action,ps3,sony computer entertainment,2009
581,espn nfl 2k5,sports,ps2,sega,2004
582,mario strikers charged,sports,wii,nintendo,2007
583,medal of honor,shooter,x360,electronic arts,2010
584,fifa soccer 10,sports,x360,electronic arts,2009
585,nba 2k12,sports,x360,take-two interactive,2011
586,style savvy,simulation,ds,nintendo,2008
587,harry potter and the chamber of secrets,action,ps2,electronic arts,2002
588,super mario all-stars: limited edition,platform,wii,nintendo,2010
589,streets of rage,action,gen,sega,1990
590,fifa soccer 09,sports,ps3,electronic arts,2008
591,ratchet & clank future: tools of destruction,platform,ps3,sony computer entertainment,2007
592,nba live 2005,sports,ps2,electronic arts,2004
593,littlebigplanet,platform,psp,sony computer entertainment,2009
594,killzone: shadow fall,shooter,ps4,sony computer entertainment,2013
595,ghostbusters: the video game (ds version),action,x360,take-two interactive,2009
596,monster hunter freedom 2,role-playing,psp,capcom,2007
597,wwe smackdown vs. raw 2007,fighting,ps2,thq,2006
598,ratchet & clank: up your arsenal,platform,ps2,sony computer entertainment,2004
599,art academy,misc,ds,nintendo,2010
600,dragon age: origins,role-playing,x360,electronic arts,2009
601,madden nfl 08,sports,ps2,electronic arts,2007
602,sonic adventure 2 battle,platform,gc,sega,2001
603,dragon warrior ii,role-playing,nes,enix corporation,1987
604,madden nfl 13,sports,ps3,electronic arts,2012
605,pokémon colosseum,role-playing,gc,nintendo,2003
606,deca sports,sports,wii,konami digital entertainment,2008
607,madden nfl 09,sports,x360,electronic arts,2008
608,space invaders,shooter,2600,atari,0
609,crazy taxi,racing,ps2,acclaim entertainment,2001
610,perfect dark,action,n64,nintendo,2000
611,game party,misc,wii,midway games,2007
612,dragon warrior,role-playing,nes,capcom,1986
613,tomb raider (2013),action,ps3,square enix,2013
614,marvel: ultimate alliance,role-playing,x360,activision,2006
615,pes 2009: pro evolution soccer,sports,ps2,konami digital entertainment,2008
616,mario party 2,misc,n64,nintendo,1999
617,saints row: the third,action,ps3,thq,2011
618,rockstar games double pack: grand theft auto iii & grand theft auto vice city,action,xb,take-two interactive,2003
619,lego harry potter: years 1-4,action,wii,warner bros. interactive entertainment,2010
620,mortal kombat: deadly alliance,fighting,ps2,midway games,2002
621,resistance 2,shooter,ps3,sony computer entertainment,2008
622,pure,racing,x360,disney interactive studios,2008
623,tomb raider: the last revelation,action,ps,eidos interactive,1998
624,nba 2k13,sports,ps3,take-two interactive,2012
625,rock band,misc,x360,electronic arts,0
626,nba 2k14,sports,x360,take-two interactive,2013
627,mario party 4,misc,gc,nintendo,2002
628,udraw studio,misc,wii,thq,2010
629,midnight club: los angeles,racing,ps3,take-two interactive,2008
630,final fantasy v,role-playing,snes,squaresoft,1992
631,final fantasy tactics,role-playing,ps,squaresoft,1997
632,twisted metal 2,racing,ps,sony computer entertainment,1996
633,halo: combat evolved anniversary,shooter,x360,microsoft game studios,2011
634,need for speed carbon: own the city,racing,psp,electronic arts,2006
635,the sims: bustin' out,simulation,ps2,electronic arts,2003
636,riven: the sequel to myst,adventure,pc,red orb,1997
637,tom clancy's rainbow six: vegas 2,shooter,x360,ubisoft,2008
638,sonic adventure,platform,dc,sega,1998
639,ice hockey,sports,nes,nintendo,1988
640,pro evolution soccer 2011,sports,ps3,konami digital entertainment,2010
641,dragon ball z: budokai 2,fighting,ps2,atari,2003
642,atv offroad fury,racing,ps2,sony computer entertainment,2001
643,dino crisis,action,ps,capcom,1998
644,minecraft,misc,xone,microsoft game studios,2014
645,need for speed: prostreet,racing,ps2,electronic arts,2007
646,madden nfl 16,sports,xone,electronic arts,2015
647,tetris plus,puzzle,ps,jvc,1996
648,pro wrestling,fighting,nes,nintendo,1987
649,theme hospital,strategy,pc,electronic arts,1997
650,frogger's adventures: temple of the frog,adventure,gba,konami digital entertainment,0
651,need for speed (2015),racing,ps4,electronic arts,2015
652,zumba fitness,sports,x360,505 games,2010
653,lego indiana jones: the original adventures,action,wii,lucasarts,0
654,monopoly,misc,pc,hasbro interactive,1994
655,batman: arkham origins,action,ps3,warner bros. interactive entertainment,2013
656,dead island,action,x360,deep silver,2011
657,guitar hero,misc,ps2,redoctane,2005
658,lego star wars: the complete saga,action,ps3,lucasarts,2007
659,kinect: disneyland adventures,misc,x360,microsoft game studios,2011
660,wcw/nwo revenge,fighting,n64,thq,1998
661,bloodborne,action,ps4,sony computer entertainment,2015
662,nba 2k15,sports,ps4,take-two interactive,2014
663,madden nfl 11,sports,ps3,electronic arts,2010
664,yu-gi-oh! the duelists of the roses,misc,ps2,konami digital entertainment,2001
665,madden nfl 08,sports,x360,electronic arts,2007
666,half-life 2,shooter,pc,vivendi games,2004
667,the incredibles,action,ps2,thq,2004
668,tony hawk's underground 2,sports,ps2,activision,2004
669,madden nfl 10,sports,ps3,electronic arts,2009
670,kinect sports: season two,sports,x360,microsoft game studios,2011
671,kirby's dream land 2,platform,gb,nintendo,1995
672,lego harry potter: years 1-4,action,ds,warner bros. interactive entertainment,2010
673,donkey kong land ii,platform,gb,nintendo,1996
674,dragon warrior monsters,role-playing,gb,eidos interactive,1998
675,midnight club: los angeles,racing,x360,take-two interactive,2008
676,skylanders swap force,platform,wii,activision,2013
677,wwe smackdown vs raw 2008,fighting,ps2,thq,2007
678,my fitness coach,sports,wii,ubisoft,2008
679,resident evil - code: veronica x,action,ps2,capcom,2001
680,the sims 3,simulation,x360,electronic arts,2010
681,the legend of zelda: majora's mask 3d,action,3ds,nintendo,2015
682,nba 2k16,sports,xone,take-two interactive,2015
683,just dance kids,misc,wii,ubisoft,2010
684,mario tennis,sports,n64,nintendo,2000
685,grand theft auto,action,ps,take-two interactive,1997
686,james bond 007: everything or nothing,shooter,ps2,electronic arts,2004
687,warioware touched!,puzzle,ds,nintendo,2004
688,need for speed: high stakes,racing,ps,electronic arts,1999
689,chrono trigger,role-playing,snes,squaresoft,1995
690,cool boarders 3,sports,ps,989 studios,1998
691,lego marvel super heroes,action,x360,warner bros. interactive entertainment,2013
692,guild wars 2,action,pc,ncsoft,2012
693,pokemon ranger: shadows of almia,role-playing,ds,nintendo,2008
694,dead island,action,ps3,deep silver,2011
695,tomb raider ii,action,pc,eidos interactive,1997
696,god of war: ascension,action,ps3,sony computer entertainment,2013
697,need for speed underground 2,racing,xb,electronic arts,2004
698,pro evolution soccer 2010,sports,ps3,konami digital entertainment,2009
699,just dance 2015,misc,wii,ubisoft,2014
700,yokai watch busters,action,3ds,level 5,2015
701,mario bros.,platform,nes,nintendo,1983
702,fifa soccer 09,sports,ps2,electronic arts,2008
703,star wars: the force unleashed,action,ps3,lucasarts,2008
704,borderlands 2,shooter,ps3,take-two interactive,2012
705,toca touring car championship,racing,ps,codemasters,1997
706,paper mario: sticker star,role-playing,3ds,nintendo,2012
707,sonic's ultimate genesis collection,misc,ps3,sega,2009
708,super monkey ball: banana blitz,misc,wii,sega,2006
709,kirby: nightmare in dream land,platform,gba,nintendo,2002
710,wario land 4,platform,gba,nintendo,2001
711,guitar hero iii: legends of rock,misc,ps3,activision,2007
712,call of duty 3,shooter,wii,activision,0
713,resident evil 4,action,wii,capcom,2007
714,minecraft,misc,psv,sony computer entertainment europe,2014
715,onimusha 2: samurai's destiny,adventure,ps2,capcom,2002
716,cool boarders 2,sports,ps,uep systems,1997
717,paper mario: the thousand-year door,role-playing,gc,nintendo,2004
718,madden nfl 12,sports,ps3,electronic arts,2011
719,monster hunter tri,role-playing,wii,nintendo,2009
720,dissidia: final fantasy,fighting,psp,square enix,2008
721,sonic advance,platform,gba,sega,2001
722,spyro: season of ice,platform,gba,vivendi games,2001
723,teenage mutant ninja turtles ii: the arcade game,action,nes,konami digital entertainment,1990
724,lego indiana jones: the original adventures,action,ds,activision,2008
725,dance dance revolution x2,simulation,ps2,konami digital entertainment,2009
726,new super luigi u,platform,wiiu,nintendo,2013
727,prince of persia: the sands of time,action,ps2,ubisoft,2003
728,scribblenauts,puzzle,ds,warner bros. interactive entertainment,2009
729,the legend of zelda: link's awakening dx,adventure,gb,nintendo,1998
730,need for speed: hot pursuit,racing,x360,electronic arts,2010
731,bioshock 2,shooter,x360,take-two interactive,2010
732,assassin's creed iv: black flag,action,xone,ubisoft,2013
733,devil may cry 3: dante's awakening special edition,action,ps2,capcom,2006
734,rock band 2,misc,x360,electronic arts,2008
735,frogger,action,2600,parker bros.,1981
736,guitar hero ii,misc,x360,activision,2007
737,wario land 3,platform,gb,nintendo,2000
738,pro yakyuu family stadium,sports,nes,namco bandai games,1986
739,sonic unleashed,platform,wii,sega,2008
740,high school musical: makin' the cut!,puzzle,ds,disney interactive studios,2007
741,pro evolution soccer 2012,action,ps3,konami digital entertainment,2011
742,saints row,action,x360,thq,2006
743,star wars: knights of the old republic,role-playing,xb,activision,2003
744,kirby's pinball land,misc,gb,nintendo,1992
745,donkey kong country,platform,gb,nintendo,2000
746,hitman: absolution,action,ps3,square enix,2012
747,yu-gi-oh: duel monsters 4,role-playing,gb,konami digital entertainment,2000
748,atv offroad fury 2,racing,ps2,thq,2002
749,forza motorsport 5,racing,xone,microsoft game studios,2013
750,madden nfl 25,sports,x360,electronic arts,2013
751,pokemon ranger,role-playing,ds,nintendo,2006
752,mario & luigi: superstar saga,role-playing,gba,nintendo,2003
753,final fantasy xiii,role-playing,x360,square enix,2010
754,star wars: rogue squadron,simulation,n64,nintendo,1998
755,tennis,sports,nes,nintendo,1984
756,the sims: house party,simulation,pc,electronic arts,2001
757,your shape featuring jenny mccarthy,sports,wii,ubisoft,2009
758,syphon filter 2,shooter,ps,sony computer entertainment,2000
759,tom clancy's rainbow six: siege,shooter,ps4,ubisoft,2015
760,volleyball,sports,nes,nintendo,1987
761,fifa 15,sports,xone,electronic arts,2014
762,call of duty: roads to victory,shooter,psp,activision,2007
763,super mario rpg: legend of the seven stars,role-playing,snes,nintendo,1996
764,mahjong,misc,nes,nintendo,1983
765,r.c. pro-am,racing,nes,nintendo,1988
766,simcity 2000,simulation,pc,maxis,1992
767,demon attack,shooter,2600,imagic,1981
768,dance dance revolution extreme,simulation,ps2,konami digital entertainment,2004
769,tetris ds,puzzle,ds,nintendo,2006
770,final fantasy tactics advance,role-playing,gba,squaresoft,2003
771,far cry: primal,action,ps4,ubisoft,2016
772,toy story 3: the video game,action,ds,disney interactive studios,2010
773,final fantasy iii,role-playing,ds,square enix,2006
774,kirby's epic yarn,platform,wii,nintendo,2010
775,project gotham racing,racing,xb,microsoft game studios,2001
776,golf,sports,gb,nintendo,1989
777,nba 2k12,sports,ps3,take-two interactive,2011
778,borderlands,shooter,ps3,take-two interactive,2009
779,tony hawk's pro skater,sports,n64,activision,2000
780,pes 2009: pro evolution soccer,sports,ps3,konami digital entertainment,2008
781,need for speed: hot pursuit 2,racing,ps2,electronic arts,2002
782,mario sports mix,sports,wii,nintendo,2010
783,rock band,misc,wii,mtv games,0
784,dynasty warriors 4,action,ps2,tecmo koei,2003
785,mortal kombat,fighting,x360,warner bros. interactive entertainment,2011
